ID,HH_ID,HH_WEIGHT,TOT_VEH,OP_VEH,VEH_NUM,VEH_ID,VEH_OWN,YEAR,MAKE,MODEL,BODY,VEH_TYPE
3419,385715,453.4111012,2,2,1,38571501,1,2003,39,CAMRY,1,2
3420,385715,453.4111012,2,2,2,38571502,1,2006,19,WRANGLER,2,2
3421,385757,178.0493938,3,3,1,38575701,1,2011,5,CTS,1,2
3422,385757,178.0493938,3,3,2,38575702,1,2004,6,TRAILBLAZER,2,2
3423,385757,178.0493938,3,3,3,38575703,1,2000,13,HARLEY DAVIDSON ROAD KING,12,2
3424,385796,55.89447137,2,2,1,38579601,1,2010,7,,2,2
3425,385796,55.89447137,2,2,2,38579602,1,2012,7,200,1,2
3426,385809,366.682136,1,1,1,38580901,1,2010,39,PRIUS,1,1
3427,385815,120.842429,1,1,1,38581501,1,2001,24,MILLENIA,1,2
3428,385848,76.02684845,3,3,1,38584801,1,2006,14,ACCORD,4,2
3429,385848,76.02684845,3,3,2,38584802,1,2002,30,AURORA,1,2
3430,385848,76.02684845,3,3,3,38584803,1,1996,14,ST,12,2
3431,385918,79.14401385,2,2,1,38591801,1,1998,39,4RUNNER,2,2
3432,385918,79.14401385,2,2,2,38591802,1,2006,39,SIENNA,1,2
3433,386111,198.4876322,3,2,1,38611101,1,2010,10,EDGE,14,2
3434,386111,198.4876322,3,2,2,38611102,1,2003,19,CHEROKEE LAREDO,2,2
3435,386170,146.7499887,1,1,1,38617001,1,2005,6,MALIBU,1,2
3436,386197,134.3938918,2,2,1,38619701,1,2008,29,MURANO,2,2
3437,386197,134.3938918,2,2,2,38619702,1,2010,14,PILOT,2,2
3438,386233,78.16236174,3,2,1,38623301,1,2006,25,MILAN,1,2
3439,386233,78.16236174,3,2,2,38623302,1,2000,30,ALARO,1,2
3440,386373,347.8814865,2,2,1,38637301,1,2002,14,ACCORD,1,2
3441,386373,347.8814865,2,2,2,38637302,1,2009,14,ACCORD,1,2
3442,386421,171.419192,1,1,1,38642101,1,1998,4,CENTURY,1,2
3443,386445,152.9869213,3,3,1,38644501,1,2006,34,LR3,2,2
3444,386445,152.9869213,3,3,2,38644502,1,2009,26,C300,1,2
3445,386445,152.9869213,3,3,3,38644503,3,2011,29,ALTIMA,1,2
3446,386458,130.2328057,2,2,1,38645801,1,2007,39,AVALON,1,2
3447,386458,130.2328057,2,2,2,38645802,1,2005,29,MURANO,14,2
3448,386497,130.4117074,4,2,1,38649701,1,2004,7,PACIFICA,14,2
3449,386497,130.4117074,4,2,2,38649702,1,2007,27,COOPER,5,2
3450,386588,119.4100622,2,2,1,38658801,1,2012,14,CRV,2,2
3451,386588,119.4100622,2,2,2,38658802,1,2008,15,ELANTRA,1,2
3452,386671,74.05932048,2,1,1,38667101,1,2004,39,RAV 4,2,2
3453,386678,94.38384457,1,1,1,38667801,1,2011,12,TERRAIN,2,2
3454,386683,129.3468885,3,3,1,38668301,1,2007,39,YARIS,1,2
3455,386683,129.3468885,3,3,2,38668302,1,1998,19,CHEROKEE,2,2
3456,386683,129.3468885,3,3,3,38668303,1,2005,42,ROYAL STAR,12,2
3457,386787,97.78070642,3,2,1,38678701,2,2010,29,ROGUE,2,2
3458,386787,97.78070642,3,2,2,38678702,2,2011,29,MURANO,2,2
3459,386802,142.595861,2,2,1,38680201,1,2001,14,ACCORD,1,2
3460,386802,142.595861,2,2,2,38680202,1,1995,19,CHEROKEE SPORT,2,2
3461,386885,79.14401385,2,2,1,38688501,1,2008,14,FIT,6,2
3462,386885,79.14401385,2,2,2,38688502,1,2012,6,SILVERADO,3,2
3463,386936,240.9998815,2,2,1,38693601,1,1997,10,ESCORT,4,2
3464,386936,240.9998815,2,2,2,38693602,1,1997,32,TRAN SPORT,8,2
3465,386982,97.91940843,2,1,1,38698201,1,2010,39,PRIUS,1,1
3466,387000,145.820275,3,3,1,38700001,1,1995,19,CHEROKEE,2,2
3467,387000,145.820275,3,3,2,38700002,1,2003,7,300,1,2
3468,387000,145.820275,3,3,3,38700003,1,2000,14,CIVIC,4,2
3469,387025,114.3874235,2,2,1,38702501,2,2012,37,LEGACY,1,2
3470,387025,114.3874235,2,2,2,38702502,2,2012,14,CRV,2,2
3471,387157,222.1776673,2,2,1,38715701,1,2007,3,328I,1,2
3472,387157,222.1776673,2,2,2,38715702,1,2007,7,TOWN AND COUNTRY,8,2
3473,387164,165.5598775,1,1,1,38716401,1,2002,29,ultima,98,2
3476,387187,129.7136559,2,2,1,38718701,1,2003,8,RAM,3,2
3477,387187,129.7136559,2,2,2,38718702,1,2006,13,heretage softtail,12,2
3478,387206,116.3381857,3,3,1,38720601,1,2006,10,TAURUS,1,2
3479,387206,116.3381857,3,3,2,38720602,2,2004,14,CRV,2,2
3480,387206,116.3381857,3,3,3,38720603,1,2006,25,SABLE,1,2
3483,387431,138.0124059,2,2,1,38743101,1,2003,39,4RUNNER,2,2
3484,387431,138.0124059,2,2,2,38743102,1,2007,39,COROLLA,1,2
3485,387566,171.419192,1,1,1,38756601,1,2002,4,LE SABRE,1,2
3486,387594,175.5375243,1,1,1,38759401,1,2012,14,CIVIC,97,2
3487,387705,70.88967639,3,3,1,38770501,1,2010,16,EX35,2,2
3488,387705,70.88967639,3,3,2,38770502,1,2003,33,911 CARRERA,4,2
3489,387705,70.88967639,3,3,3,38770503,1,2002,1,MDX,2,2
3490,387757,128.4833264,3,3,1,38775701,1,2005,25,MARINER,2,2
3491,387757,128.4833264,3,3,2,38775702,1,2005,1,TL,1,2
3492,387757,128.4833264,3,3,3,38775703,1,2010,37,FORESTER,2,2
3493,387829,144.3920539,4,3,1,38782901,1,2005,6,EQUINOX,2,2
3494,387829,144.3920539,4,3,2,38782902,1,2000,14,ODYSSEY,9,2
3495,387829,144.3920539,4,3,3,38782903,1,2012,37,IMPREZA,1,2
3496,387872,49.46732479,2,1,1,38787201,1,2012,37,,2,2
3497,387962,259.1004997,2,2,1,38796201,1,2001,6,EXPRESS,9,2
3498,387962,259.1004997,2,2,2,38796202,1,1996,40,JETTA,1,2
3499,388032,104.0807432,2,2,1,38803201,1,2010,24,3,6,2
3500,388032,104.0807432,2,2,2,38803202,1,2011,24,3,6,2
3501,388103,129.2786211,3,3,1,38810301,1,9998,39,SIENNA,8,2
3502,388103,129.2786211,3,3,2,38810302,1,9998,22,,1,2
3503,388103,129.2786211,3,3,3,38810303,1,2009,40,JETTA,1,2
3504,388108,328.4337073,2,2,1,38810801,1,1995,25,SABLE,1,2
3505,388108,328.4337073,2,2,2,38810802,1,2001,29,ALTIMA,1,2
3506,388110,269.8869014,1,1,1,38811001,1,2003,3,318,97,2
3507,388124,81.28785454,2,2,1,38812401,1,2009,10,RANGER,3,2
3508,388124,81.28785454,2,2,2,38812402,1,1984,30,NINETY EIGHT,1,2
3509,388271,150.6577608,1,1,1,38827101,1,2002,6,TRAILBLAZER,2,2
3510,388292,104.0807432,2,2,1,38829201,1,2010,14,CRV,2,2
3511,388292,104.0807432,2,2,2,38829202,1,2000,14,ACCORD,6,2
3512,388428,70.52986774,2,2,1,38842801,1,2009,10,ESCAPE,2,1
3513,388428,70.52986774,2,2,2,38842802,1,2010,10,F150,3,2
3514,388488,59.91457802,2,2,1,38848801,1,2010,14,ACCORD,1,2
3515,388488,59.91457802,2,2,2,38848802,1,2006,37,IMPREZA,6,2
3516,388502,739.6005634,2,2,1,38850201,1,2008,8,AVENGER,1,2
