ID,HH_ID,PERSON_NUM,PERSON_ID,HH_WEIGHT,P_WEIGHT,P_TOT_TRIPS,P_MO_TRIPS,P_NM_TRIPS,GPS_Factor,F_P_TOT_TRIPS,F_P_MO_TRIPS,F_P_NM_TRIPS,GEND,AGECAT,RACE,EDUCA,RELAT,LIC,EMPLY,WK_STAT,SEMPLY,JOBS,WK_LOC,W_GEO_ACC,W_STATE,W_REGION,W_COUNTY,W_CPA,W_MCD,W_TRACT,W_TAZ,HOURS,OCCUP,WK_MODE,WK_MODETMS,ARRV_WRK,ARRV_TMS,LV_WRK,LV_TMS,TCOMM,PARK_SUB,PARK_SUB_AMT,TRAN_SUB,TRAN_SUB_AMT,WDAY_1,WDAY_2,WDAY_3,WDAY_4,WDAY_5,WDAY_6,WDAY_7,STUDE,SCHOL,S_HOME,S_ONLN,S_GEO_ACC,S_STATE,S_REGION,S_COUNTY,S_CPA,S_MCD,S_TRACT,S_TAZ,PRESCH_1,PRESCH_2,PRESCH_3,T_TRIP,PAY_TYPE1,PAY_TYPE2,PAY_TYPE3,TAP
14624,666100,3,66610003,283.1680956,77.31250438,2,2,0,1.12,2.24,2.24,0,1,5,1,4,2,1,1,,2,1,1,99,,,,,,,,25,35,1,10,8,10,8,10,0,8,,8,,2,4,6,7,,,,1,7,,1,6,42,1,42101,101_103,4210160000,42101000402,93,,,,0,,,,
14625,666100,4,66610004,283.1680956,1082.089411,2,0,2,1.12,2.24,0,2.24,1,5,1,3,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,1,6,42,1,42045,045_206,4204547616,42045408001,5029,,,,6,1,,,
14626,666121,1,66612101,176.0574199,99.2252425,0,0,0,1.17,0,0,0,2,11,1,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14627,666121,2,66612102,176.0574199,91.66281174,0,0,0,1.17,0,0,0,1,11,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14628,666144,1,66614401,125.7413965,78.95786259,3,3,0,1.17,3.51,3.51,0,2,10,1,3,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14629,666268,1,66626801,67.16272426,84.55924034,5,5,0,1.12,5.6,5.6,0,2,9,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14630,666389,1,66638901,106.188484,232.5493714,3,3,0,1.13,3.39,3.39,0,2,10,1,6,0,1,1,,2,1,3,1,42,1,42029,029_307,4202982544,42029303802,7235,8,25,1,10,9,,9,,0,3,,2,,2,3,,,,,,3,,,,,,,,,,,,,,,0,,,,
14631,666389,2,66638902,106.188484,100.3989554,5,5,0,1.13,5.65,5.65,0,1,10,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14632,666413,1,66641301,166.9185927,84.6766985,6,6,0,1.15,6.9,6.9,0,1,8,1,6,0,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021004301,18632,50,41,1,10,4,10,6,8,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14633,666413,2,66641302,166.9185927,83.94566793,5,5,0,1.15,5.75,5.75,0,2,8,1,6,1,1,1,,2,1,1,1,42,3,42069,,4206900140,42069110402,,24,29,1,10,9,,9,,0,3,,8,,1,2,3,,,,,3,,,,,,,,,,,,,,,0,,,,
14634,666413,3,66641303,166.9185927,85.1829642,4,4,0,1.15,4.6,4.6,0,1,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42017,017_507,4201754688,42017105006,15205,,,,0,,,,
14635,666417,1,66641701,163.9812419,107.2653965,5,5,0,1.12,5.6,5.6,0,2,8,1,3,0,1,1,,1,1,1,1,42,1,42091,091_403,4209154656,42091203602,10431,40,11,6,10,9,,9,,0,9,,8,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
14636,666417,2,66641702,163.9812419,103.3720676,5,5,0,1.12,5.6,5.6,0,1,9,1,5,1,1,1,,1,1,1,1,42,1,42091,091_403,4209154656,42091203602,10431,40,11,6,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14637,666417,3,66641703,163.9812419,108.1656535,3,3,0,1.12,3.36,3.36,0,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,1,42,1,42101,101_117,4210160000,42101038600,2433,,,,10,12,,17,
14638,666542,1,66654201,257.0342076,91.9396904,2,2,0,1.17,2.34,2.34,0,1,8,1,2,0,1,1,,2,1,1,1,42,1,42091,091_409,4209150640,42091200605,11624,40,13,1,10,3,7,2,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14639,666551,1,66655101,122.5152946,136.8878125,0,0,0,1.17,0,0,0,2,10,1,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14640,666551,2,66655102,122.5152946,108.8364132,0,0,0,1.17,0,0,0,1,11,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14641,666778,1,66677801,86.80244895,102.732873,10,10,0,1.12,11.2,11.2,0,2,10,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14642,666783,1,66678301,595.7834943,144.5080719,3,3,0,1.17,3.51,3.51,0,2,7,1,5,0,1,1,,2,1,3,1,34,1,34005,005_702,3400549020,34005702917,20278,40,15,1,10,9,,6,8,4,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14643,666783,2,66678302,595.7834943,140.1560652,2,2,0,1.17,2.34,2.34,0,1,7,1,5,1,1,1,,2,1,1,1,34,1,34007,007_802,3400776220,34007607502,22250,40,53,1,10,1,10,1,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14644,666783,3,66678303,595.7834943,192.8633294,4,2,2,1.17,4.68,2.34,2.34,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,34,1,34005,005_702,3400549020,34005702915,20277,,,,,,,,
14645,666801,1,66680101,230.7343222,82.65920551,4,4,0,1.17,4.68,4.68,0,2,11,1,5,0,1,1,,2,1,1,1,42,1,42017,017_510,4201741392,42017106100,15802,5,31,1,10,2,10,1,10,0,3,,2,,2,3,,,,,,3,,,,,,,,,,,,,,,0,,,,
14646,666803,1,66680301,80.69136363,103.6826336,3,2,1,1.13,3.39,2.26,1.13,1,8,1,5,0,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000401,84,38,15,1,10,7,10,6,8,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14647,666884,1,66688401,75.52158317,83.06234835,10,10,0,1.13,11.3,11.3,0,2,9,1,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14648,666884,2,66688402,75.52158317,83.65904776,6,6,0,1.13,6.78,6.78,0,1,9,1,6,1,1,1,,2,1,1,1,34,1,34021,021_601,3402174000,34021000900,18023,40,19,1,10,5,10,3,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14649,666996,1,66699601,122.5545579,136.8878125,3,3,0,1.17,3.51,3.51,0,2,10,1,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14650,666996,2,66699602,122.5545579,108.8364132,3,3,0,1.17,3.51,3.51,0,1,10,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14651,667044,1,66704401,119.452583,92.73558605,4,4,0,1.17,4.68,4.68,0,2,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,1,,,
14652,667044,2,66704402,119.452583,79.60618775,3,3,0,1.17,3.51,3.51,0,1,11,1,6,1,1,1,,1,1,1,1,42,3,42069,,4206900140,42069110402,,48,13,1,10,9,,9,,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14653,667054,1,66705401,75.9184552,91.79428903,5,5,0,1.17,5.85,5.85,0,1,10,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14654,667070,1,66707001,145.1026236,87.86249407,2,0,2,1.12,2.24,0,2.24,2,9,1,2,0,1,1,,2,1,1,2,42,1,42091,091_412,4209100156,42091201608,12219,21,49,1,10,7,10,5,10,0,3,,8,,1,2,4,,,,,3,,,,,,,,,,,,,,,0,,,,
14655,667070,2,66707002,145.1026236,103.3720676,4,4,0,1.12,4.48,4.48,0,1,9,1,5,1,1,1,,2,1,1,1,42,1,42017,017_512,4201708760,42017100600,16205,60,11,1,10,3,10,3,9,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14656,667070,3,66707003,145.1026236,123.7527202,2,2,0,1.12,2.24,2.24,0,2,6,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,6,1,3,,
14657,667112,1,66711201,88.0929141,82.65920278,2,2,0,1.17,2.34,2.34,0,2,11,1,4,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14658,667147,1,66714701,145.6448325,144.5007575,4,4,0,1.17,4.68,4.68,0,1,10,1,3,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14659,667147,2,66714702,145.6448325,193.7133272,4,4,0,1.17,4.68,4.68,0,2,10,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14660,667149,1,66714901,43.12272041,89.05385679,6,6,0,1.12,6.72,6.72,0,1,11,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14661,667274,1,66727401,78.55366202,197.6046871,3,3,0,1.13,3.39,3.39,0,2,9,2,6,0,1,1,,2,2,1,2,42,1,42101,101_103,4210160000,42101000500,91,55,11,1,5,7,5,5,5,0,3,,2,,1,2,3,4,5,,,2,8,,1,1,42,1,42101,101_108,4210160000,42101020800,3205,,,,0,,,,
14662,667297,1,66729701,390.118551,183.4557607,3,3,0,1.12,3.36,3.36,0,2,6,1,5,0,1,1,,2,2,1,1,34,1,34015,015_902,3401582840,34015502200,24230,45,25,1,10,4,10,1,8,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14663,667297,2,66729702,390.118551,389.2662858,4,4,0,1.12,4.48,4.48,0,1,6,1,6,1,1,1,,2,1,1,1,42,1,42101,101_105,4210160000,42101980900,1819,45,15,2,6,7,10,5,8,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,2,9,,,
14664,667350,1,66735001,130.6561326,79.65205046,6,6,0,1.13,6.78,6.78,0,1,9,1,5,0,1,1,,1,2,1,1,42,1,42045,045_205,4204549136,42045407201,4817,50,51,1,7,8,10,7,10,0,3,,2,,2,3,4,5,6,,,3,,,,,,,,,,,,,,,2,1,,,
14665,667444,1,66744401,60.53325335,82.41517558,5,5,0,1.15,5.75,5.75,0,1,9,1,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14666,667481,1,66748101,103.8290502,82.79600936,6,6,0,1.13,6.78,6.78,0,2,10,1,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,1,,,
14667,667577,1,66757701,481.5547229,287.7523157,6,2,4,1.17,7.02,2.34,4.68,2,6,1,5,0,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000500,74,40,43,3,10,5,10,3,10,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,10,4,,,
14668,667580,1,66758001,99.57390284,79.82726479,5,5,0,1.13,5.65,5.65,0,2,99,1,5,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14669,667580,2,66758002,99.57390284,79.82726479,7,5,2,1.13,7.91,5.65,2.26,1,99,1,6,1,1,1,,2,1,1,1,42,1,42045,045_206,4204563264,42045409701,5048,40,25,1,10,7,10,7,7,0,1,9,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,2,1,,,
14670,667609,1,66760901,70.91532657,102.4277958,3,3,0,1.12,3.36,3.36,0,2,9,5,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14671,667609,2,66760902,70.91532657,81.04758972,0,0,0,1.12,0,0,0,1,9,5,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14674,667771,1,66777101,89.26430968,82.73716922,7,7,0,1.13,7.91,7.91,0,2,9,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14675,667773,1,66777301,104.0807432,96.55117462,2,2,0,1.12,2.24,2.24,0,1,10,1,5,0,1,1,,1,98,2,1,42,1,42091,091_404,4209179256,42091206102,10619,10,11,,,,,,,,,,,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
14676,667773,2,66777302,104.0807432,87.61673948,1,1,0,1.12,1.12,1.12,0,2,10,1,3,1,1,1,,1,1,1,1,42,1,42091,091_402,4209179136,42091205805,10221,40,11,1,10,8,10,9,,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14677,667785,1,66778501,288.5431362,356.3912621,4,4,0,1.12,4.48,4.48,0,2,9,1,5,0,1,1,,2,1,1,1,34,1,34015,015_903,3401577180,34015501213,24407,30,25,1,10,7,8,4,7,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14678,667785,2,66778502,288.5431362,520.0291784,3,3,0,1.12,3.36,3.36,0,1,8,1,5,1,1,1,,2,1,3,99,,,,,,,,40,41,1,,9,,9,,0,1,5,1,5,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14679,667785,3,66778503,288.5431362,698.8321552,5,5,0,1.12,5.6,5.6,0,1,6,1,5,2,1,1,,2,1,1,1,34,1,34007,007_802,3400712280,34007603501,22218,40,13,1,10,7,9,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14680,667786,1,66778601,161.1073355,83.16286968,1,1,0,1.12,1.12,1.12,0,2,9,1,4,0,1,1,,2,1,1,1,42,1,42017,017_509,4201705616,42017100209,15610,45,11,1,10,5,10,6,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14681,667786,2,66778602,161.1073355,83.90834173,5,5,0,1.12,5.6,5.6,0,1,9,1,4,4,1,1,,2,1,1,1,42,3,42059,,4205927408,42059970501,,40,31,1,10,8,10,5,9,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14682,667870,1,66787001,40.9367185,73.81519135,0,0,0,1.15,0,0,0,1,11,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14683,667870,2,66787002,40.9367185,109.7449183,3,3,0,1.15,3.45,3.45,0,2,11,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14684,667968,1,66796801,119.2137871,197.9930681,2,1,1,1.12,2.24,1.12,1.12,2,8,2,5,0,1,1,,2,1,1,1,42,1,42091,091_402,4209179136,42091205801,10211,40,15,1,6,3,6,2,6,4,3,,1,8,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14685,668007,1,66800701,56.17814326,82.68294952,7,7,0,1.17,8.19,8.19,0,1,8,1,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14686,668021,1,66802101,1086.64255,100.1529658,2,0,2,1.17,2.34,0,2.34,1,5,1,2,0,99,2,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,1,,,
14687,668021,2,66802102,1086.64255,117.5889135,2,2,0,1.17,2.34,2.34,0,2,5,1,5,1,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021003302,18626,38,33,1,10,8,10,9,,0,3,,8,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
14688,668021,3,66802103,1086.64255,94.26459588,0,0,0,1.17,0,0,0,2,5,1,1,8,98,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,998,98,,,
14689,668091,1,66809101,159.5108243,91.50145037,6,6,0,1.15,6.9,6.9,0,1,9,1,6,0,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021004301,18632,45,19,1,10,2,10,2,10,0,1,5,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14690,668091,2,66809102,159.5108243,91.4981772,3,1,2,1.15,3.45,1.15,2.3,2,10,1,4,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14691,668091,3,66809103,159.5108243,250.5333302,9,9,0,1.15,10.35,10.35,0,2,6,1,1,2,1,1,,2,1,1,1,34,1,34007,007_804,3400765160,34007607200,22641,40,21,1,10,3,10,9,,0,3,,2,,1,2,3,4,5,,,2,5,,2,6,34,1,34021,021_602,3402129310,34021003001,18217,,,,0,,,,
14692,668191,1,66819101,130.0063773,92.9458368,2,2,0,1.15,2.3,2.3,0,1,7,1,5,0,1,1,,2,1,3,1,42,1,42045,045_204,4204515488,42045410301,4618,40,11,2,10,6,6,4,6,3,3,,2,,1,2,3,4,5,,,3,,,,1,42,1,42045,045_204,4204515488,42045410301,4618,,,,0,,,,
14693,668191,2,66819102,130.0063773,109.6395911,4,4,0,1.15,4.6,4.6,0,2,6,1,5,1,1,1,,2,1,1,1,42,1,42045,045_204,4204515488,42045410301,4618,40,11,1,3,6,7,4,6,1,3,,2,,1,2,3,4,5,,,3,,,,1,42,1,42045,045_204,4204515488,42045410301,4618,,,,0,,,,
14694,668191,3,66819103,130.0063773,94.9381306,2,2,0,1.15,2.3,2.3,0,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,6,42,1,42045,045_204,4204515488,42045410301,4618,5,,,,,,,
14695,668207,1,66820701,262.0462536,907.8795321,0,0,0,1.17,0,0,0,2,11,2,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14696,668291,1,66829101,86.14891168,82.42907047,2,2,0,1.15,2.3,2.3,0,2,9,1,6,0,1,1,,2,1,1,1,42,1,42091,091_408,4209127280,42091207103,11409,40,21,1,10,4,10,4,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14697,668291,2,66829102,86.14891168,89.44393523,2,2,0,1.15,2.3,2.3,0,1,9,1,6,1,1,1,,2,1,1,99,,,,,,,,47,41,1,10,5,10,8,5,0,3,,8,,1,3,4,5,6,,,3,,,,,,,,,,,,,,,0,,,,
14698,668326,1,66832601,113.4246991,85.44652885,2,2,0,1.12,2.24,2.24,0,2,9,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,42,1,42091,091_401,4209144976,42091205400,10018,,,,2,1,,,
14699,668326,2,66832602,113.4246991,94.91871419,2,0,2,1.12,2.24,0,2.24,1,9,1,6,1,1,1,,2,1,1,1,42,1,42101,101_110,4210160000,42101036900,1018,60,25,1,10,3,10,7,10,0,1,5,1,5,1,2,3,4,5,6,,3,,,,,,,,,,,,,,,0,,,,
14700,668411,1,66841101,305.935367,760.1518425,2,2,0,1.12,2.24,2.24,0,1,8,1,4,0,1,1,,2,1,1,1,34,1,34007,007_801,3400710000,34007610300,22029,40,49,1,10,3,10,2,10,0,2,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14701,668411,2,66841102,305.935367,368.1013942,6,6,0,1.12,6.72,6.72,0,2,8,1,4,1,1,1,,2,1,1,1,34,1,34007,007_802,3400728770,34007606200,22243,30,43,1,10,7,10,1,10,0,1,5,8,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
14702,668411,3,66841103,305.935367,864.6925959,9,6,3,1.12,10.08,6.72,3.36,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,1,34,1,34007,007_802,3400712280,34007603301,22222,,,,0,,,,
14703,668470,1,66847001,116.2280796,255.5996395,9,8,1,1.15,10.35,9.2,1.15,1,8,1,5,0,1,1,,1,1,3,1,42,1,42029,029_302,4202944440,42029306600,6205,20,11,8,,9,,9,,0,2,,8,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
14704,668470,2,66847002,116.2280796,335.1619176,3,3,0,1.15,3.45,3.45,0,2,8,1,5,1,1,1,,2,2,1,1,10,2,10003,,1000392960,10003013501,58011,54,25,1,10,4,10,4,9,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14705,668470,3,66847003,116.2280796,89.70441039,3,3,0,1.15,3.45,3.45,0,1,4,1,1,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,6,42,1,42029,029_302,4202953816,42029306900,6219,,,,0,,,,
14706,668478,1,66847801,272.3244423,500.4119582,3,3,0,1.12,3.36,3.36,0,2,6,1,4,0,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,3,6,34,1,34015,015_904,3401526340,34015501404,24610,,,,0,,,,
14707,668478,2,66847802,272.3244423,385.3500859,3,3,0,1.12,3.36,3.36,0,1,7,1,5,1,1,1,,2,1,3,1,42,1,42101,101_110,4210160000,42101036900,1014,40,29,1,10,3,10,8,9,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14708,668478,3,66847803,272.3244423,85.27867211,2,2,0,1.12,2.24,2.24,0,2,10,1,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14709,668478,4,66847804,272.3244423,595.034179,0,0,0,1.12,0,0,0,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
14710,668568,1,66856801,228.4384878,117.29357,2,0,2,1.17,2.34,0,2.34,1,8,1,5,0,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,14,4,,,
14712,668738,1,66873801,222.3826621,82.65918562,1,1,0,1.17,1.17,1.17,0,2,9,1,2,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14713,668738,2,66873802,222.3826621,82.65935722,2,2,0,1.17,2.34,2.34,0,1,10,1,3,1,1,1,,2,1,1,1,42,1,42017,017_512,4201708768,42017100401,16221,24,35,1,10,9,,9,,0,3,,8,,2,3,4,,,,,3,,,,,,,,,,,,,,,0,,,,
14714,668873,1,66887301,141.75873,91.79428903,2,2,0,1.17,2.34,2.34,0,1,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14715,668873,2,66887302,141.75873,83.72448255,4,4,0,1.17,4.68,4.68,0,2,10,1,6,1,1,1,,2,1,1,1,42,1,42101,101_117,4210160000,42101024100,2407,30,25,1,10,6,10,2,5,0,8,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14716,668942,1,66894201,78.94640378,89.1863045,5,4,1,1.12,5.6,4.48,1.12,2,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14717,668942,2,66894202,78.94640378,101.7040423,5,4,1,1.12,5.6,4.48,1.12,1,10,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14718,669101,1,66910101,391.4532792,126.5286508,9,0,9,1.17,10.53,0,10.53,2,5,1,5,0,1,1,,2,1,1,1,42,1,42101,101_107,4210160000,42101014600,409,47,19,4,10,7,8,6,8,0,8,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,15,4,,,
14719,669101,2,66910102,391.4532792,138.1390511,6,0,6,1.17,7.02,0,7.02,1,6,1,6,1,1,1,,2,2,1,1,42,1,42101,101_103,4210160000,42101000500,91,40,99,4,10,7,10,5,9,0,8,,8,,1,3,5,,,,,3,,,,,,,,,,,,,,,15,4,,,
14720,669106,1,66910601,264.2630416,85.27867211,4,4,0,1.12,4.48,4.48,0,1,10,1,5,0,1,1,,1,99,3,1,34,1,34015,015_901,3401557150,34015500400,24020,999,53,9,,,10,,,0,2,,8,,98,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14721,669106,2,66910602,264.2630416,85.27867211,7,7,0,1.12,7.84,7.84,0,2,10,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14722,669106,3,66910603,264.2630416,3515.013964,0,0,0,1.12,0,0,0,2,11,1,98,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14723,669194,1,66919401,130.1573975,106.2219748,2,2,0,1.12,2.24,2.24,0,1,9,1,5,0,1,1,,2,1,1,1,42,1,42091,091_402,4209179136,42091205805,10221,40,27,1,10,1,10,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14724,669194,2,66919402,130.1573975,228.8967955,2,2,0,1.12,2.24,2.24,0,1,6,1,4,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
14725,669204,1,66920401,187.838447,137.2575076,2,2,0,1.15,2.3,2.3,0,1,9,1,6,0,1,1,,2,1,1,1,34,1,34007,007_801,3400710000,34007610300,22029,35,25,1,10,7,10,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
14726,669204,2,66920402,187.838447,139.7049265,2,2,0,1.15,2.3,2.3,0,2,8,1,5,1,1,1,,2,1,1,1,34,2,34023,,3402351210,34023005100,54512,40,25,1,10,7,7,8,7,1,2,,2,,1,2,3,4,5,,,2,6,,3,6,34,2,34023,340233400906,3402351210,34023006002,54512,,,,0,,,,
14727,669204,3,66920403,187.838447,282.3210753,6,6,0,1.15,6.9,6.9,0,1,5,1,5,2,1,1,,2,1,1,1,34,2,34011,,3401146680,34011030400,57004,40,41,1,10,5,10,5,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
