ID,HH_ID,HH_WEIGHT,HH_GEO_ACC,H_STATE,H_COUNTY,H_CPA,H_MCD,H_TRACT,H_TAZ,A_TYPE,HH_TOT_TRIPS,HH_MO_TRIPS,HH_NM_TRIPS,GPS_Factor,F_HH_TOT_TRIPS,F_HH_MO_TRIPS,F_HH_NM_TRIPS,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,VEH_OUT,TOT_BIKE,TOLL_ACCNT,CAR_SHARE,RES_TYPE,INCOME,TRAV_DATE,TRAV_DOW,HOLIDAY,HOL_TYPE,OV_SAMPLE,STUDY,RECRUIT,RETRIEVE,R_LANG,SURV_LANG
5628,615116,137.6433157,1,34,34007,007_804,3400765160,34007607200,22640,4,5,5,0,1.17,5.85,5.85,0,2,0,2,2,100,0,2,2,1,4,2/4/2013,1,,0,0,2,1,2,1,1
5629,615131,1086.64255,1,34,34021,021_601,3402174000,34021001000,18010,3,13,5,8,1.17,15.21,5.85,9.36,3,0,1,1,9000,2,2,2,5,2,8/15/2013,4,,0,1,2,2,2,1,1
5630,615240,176.3626342,1,34,34021,021_604,3402160900,34021004201,18614,4,6,4,2,1.12,6.72,4.48,2.24,3,1,1,1,20,3,1,1,1,7,4/8/2013,1,,0,0,2,1,3,1,1
5631,615259,219.6420611,1,42,42091,091_404,4209179256,42091206106,10626,4,7,7,0,1.13,7.91,7.91,0,4,2,2,2,5,4,1,2,1,99,2/6/2013,3,,0,0,2,1,2,1,1
5632,615407,153.7647636,1,34,34007,007_803,3400753880,34007604700,22440,4,7,7,0,1.12,7.84,7.84,0,3,2,2,2,2,3,1,2,1,6,2/4/2013,1,,0,0,2,1,3,1,1
5633,615409,172.3641442,1,34,34021,021_602,3402129310,34021003003,18211,4,3,2,1,1.12,3.36,2.24,1.12,2,2,3,3,30,0,1,1,1,7,2/4/2013,1,,0,0,2,1,3,1,1
5634,615421,392.3510683,1,42,42045,045_206,4204533144,42045409400,5004,4,11,9,2,1.12,12.32,10.08,2.24,2,2,2,2,5,2,1,2,1,6,6/6/2013,4,,0,0,2,2,2,1,1
5635,615462,575.986177,1,42,42029,029_312,4202960120,42029300800,8209,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,100,0,2,2,4,5,8/2/2013,5,,0,1,2,2,2,1,1
5636,615466,57.44125999,1,42,42029,029_311,4202921928,42029300201,8007,4,1,1,0,1.17,1.17,1.17,0,2,0,2,2,10,0,2,2,1,5,4/12/2013,5,,0,0,2,1,2,1,1
5637,615588,133.5617122,1,34,34005,005_703,3400542060,34005703104,20416,4,5,5,0,1.17,5.85,5.85,0,1,0,1,1,4,0,2,2,1,4,2/1/2013,5,,0,0,2,1,3,1,1
5638,615756,336.6524744,1,42,42101,101_115,4210160000,42101026200,2639,3,4,3,1,1.17,4.68,3.51,1.17,2,1,0,0,,1,2,2,2,4,2/8/2013,5,,0,0,2,1,3,1,1
5639,615793,312.0498,1,42,42017,017_512,4201708768,42017100406,16228,4,10,10,0,1.17,11.7,11.7,0,2,1,2,2,5,3,1,2,1,5,6/26/2013,3,,0,0,2,2,2,1,1
5640,615809,458.7122574,1,42,42101,101_114,4210160000,42101030000,1607,3,6,0,6,1.17,7.02,0,7.02,1,0,1,1,9000,0,2,2,3,1,6/17/2013,1,,0,0,2,2,3,1,1
5641,615831,474.3975785,1,42,42091,091_409,4209141432,42091200903,11614,3,4,2,2,1.17,4.68,2.34,2.34,2,1,1,1,9000,0,2,2,5,2,6/27/2013,4,,0,1,2,2,2,1,1
5642,615902,110.311395,1,42,42091,091_412,4209112968,42091202602,12239,4,3,3,0,1.17,3.51,3.51,0,2,0,2,2,20,0,2,2,1,3,1/28/2013,1,,0,0,2,1,3,1,1
5643,615927,133.340907,1,42,42045,045_206,4204533144,42045408700,5013,4,15,15,0,1.15,17.25,17.25,0,3,2,2,2,10,3,1,2,1,8,2/1/2013,5,,0,0,2,1,2,1,1
5644,615962,573.7526846,1,42,42045,045_203,4204586968,42045402300,4462,4,4,4,0,1.17,4.68,4.68,0,1,1,1,1,9000,0,2,1,4,2,6/18/2013,2,,0,1,2,2,2,1,1
5645,616078,449.1429462,1,34,34007,007_805,3400781740,34007609203,22838,5,10,10,0,1.15,11.5,11.5,0,5,3,4,4,100,0,1,2,1,10,2/7/2013,4,,0,0,2,1,2,1,1
5646,616099,97.9896454,1,42,42045,045_204,4204513232,42045407000,4610,4,17,17,0,1.13,19.21,19.21,0,2,1,2,2,10,0,2,2,2,99,1/31/2013,4,,0,0,2,1,3,1,1
5647,616102,239.0726068,1,34,34005,005_704,3400557510,34005704801,20647,5,3,3,0,1.17,3.51,3.51,0,2,2,2,2,3,0,1,2,2,4,2/8/2013,5,,0,0,2,1,2,1,1
5648,616177,127.5179209,1,42,42029,029_304,4202959136,42029311100,6617,4,12,11,1,1.15,13.8,12.65,1.15,4,1,2,2,5,3,1,2,1,10,2/8/2013,5,,0,0,2,1,3,1,1
5649,616203,87.03725306,1,42,42029,029_306,4202921192,42029302802,7016,4,5,5,0,1.12,5.6,5.6,0,1,0,1,1,9000,0,2,2,2,6,2/7/2013,4,,0,0,2,1,3,1,1
5650,616294,197.4019233,1,42,42017,017_502,4201720480,42017106600,14204,6,26,26,0,1.13,29.38,29.38,0,6,1,5,3,20,8,1,2,1,99,2/15/2013,5,,0,0,2,1,3,1,1
5651,616371,102.191649,1,42,42029,029_306,4202920824,42029303901,7002,5,2,2,0,1.15,2.3,2.3,0,3,2,3,3,5,2,1,2,1,8,2/4/2013,1,,0,0,2,1,3,1,1
5652,616447,128.1904708,1,34,34005,005_702,3400522110,34005704008,20208,5,1,1,0,1.12,1.12,1.12,0,2,1,2,2,9000,0,1,2,4,7,2/8/2013,5,,0,0,2,1,3,1,1
5653,616522,276.67321,1,34,34005,005_703,3400548900,34005702601,20422,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,2,2,2/15/2013,5,,0,0,2,1,3,1,1
5654,616543,222.0012217,1,42,42045,045_203,4204579000,42045401103,4449,4,14,14,0,1.12,15.68,15.68,0,4,1,2,2,85,2,1,2,1,6,2/6/2013,3,,0,0,2,1,3,1,1
5655,616545,65.48783664,1,42,42029,029_313,4202984160,42029301800,8437,6,10,7,3,1.13,11.3,7.91,3.39,2,0,2,2,10,0,1,2,1,99,2/8/2013,5,,0,0,2,1,3,1,1
5657,616555,758.3107315,1,42,42101,101_109,4210160000,42101014300,601,3,21,9,12,1.17,24.57,10.53,14.04,3,3,1,1,20,3,1,2,2,2,6/19/2013,3,,0,0,2,2,2,1,1
5658,616571,222.851692,1,42,42017,017_503,4201759384,42017102401,14427,4,2,0,2,1.17,2.34,0,2.34,1,0,0,0,,0,2,2,4,1,2/6/2013,3,,0,0,2,1,1,1,1
5659,616582,573.7526846,1,42,42045,045_206,4204533144,42045409500,5002,4,8,5,3,1.17,9.36,5.85,3.51,1,1,1,1,9000,0,2,1,4,3,8/5/2013,1,,0,0,2,2,2,1,1
5660,616636,68.63506003,1,42,42101,101_110,4210160000,42101009100,1037,3,2,0,2,1.13,2.26,0,2.26,1,0,0,0,,0,1,2,5,99,2/6/2013,3,,0,0,2,1,3,1,1
5661,616670,216.5479209,1,42,42045,045_203,4204579000,42045401402,4432,4,7,6,1,1.12,7.84,6.72,1.12,3,3,2,2,10,3,1,2,2,6,2/7/2013,4,,0,1,2,1,2,1,1
5662,616746,120.4362107,1,42,42091,091_409,4209179056,42091201004,11648,4,4,4,0,1.17,4.68,4.68,0,1,1,1,0,,1,1,2,1,5,2/8/2013,5,,0,0,2,1,2,1,1
5664,616825,798.8461077,1,34,34021,021_605,3402122185,34021003500,18806,4,4,0,4,1.17,4.68,0,4.68,1,0,0,0,,0,1,2,99,1,6/27/2013,4,,0,0,2,2,2,1,1
5665,616907,933.5652095,1,42,42101,101_111,4210160000,42101008101,1202,3,6,4,2,1.17,7.02,4.68,2.34,5,1,1,1,10,1,2,2,2,3,2/5/2013,2,,0,1,2,1,3,1,1
5666,616936,875.5263243,1,42,42101,101_111,4210160000,42101010200,1224,3,9,1,8,1.17,10.53,1.17,9.36,5,0,0,0,,0,2,1,2,2,6/19/2013,3,,0,0,2,2,2,1,1
5667,616960,269.8869014,1,42,42101,101_112,4210160000,42101004101,820,3,2,0,2,1.17,2.34,0,2.34,1,1,1,1,25,1,2,2,2,2,2/8/2013,5,,0,1,2,1,2,1,1
5668,617077,175.614196,1,42,42091,091_410,4209135808,42091200507,11809,4,0,0,0,1.17,0,0,0,3,2,2,2,20,0,1,2,2,5,2/5/2013,2,,0,0,2,1,3,1,1
5669,617097,108.1035061,1,42,42091,091_409,4209141432,42091200908,11620,4,6,6,0,1.17,7.02,7.02,0,2,0,2,2,30,0,1,2,2,4,2/6/2013,3,,0,1,2,1,3,1,1
5670,617278,80.66792431,1,42,42091,091_412,4209173088,42091210500,12249,4,5,5,0,1.17,5.85,5.85,0,2,0,2,2,32,0,2,2,1,5,2/12/2013,2,,0,0,2,1,3,1,1
5671,617288,81.13617344,1,42,42091,091_403,4209186496,42091206801,10443,5,8,8,0,1.17,9.36,9.36,0,2,0,2,2,9000,0,1,2,2,5,2/8/2013,5,,0,0,2,1,3,1,1
5672,617355,78.8025846,1,42,42091,091_411,4209184888,42091203204,12036,4,0,0,0,1.12,0,0,0,2,0,2,2,10,1,2,2,1,6,2/15/2013,5,,0,0,2,1,3,1,1
5673,617359,60.42230323,1,42,42017,017_503,4201776304,42017102600,14431,4,4,3,1,1.13,4.52,3.39,1.13,2,0,2,2,50,2,1,2,1,99,4/11/2013,4,,0,1,2,1,3,1,1
5674,617424,247.7351584,1,42,42101,101_104,4210160000,42101033101,3025,3,4,4,0,1.17,4.68,4.68,0,1,0,1,1,50,0,2,2,1,1,2/7/2013,4,,0,0,2,1,3,1,1
5675,617468,427.3978623,1,42,42101,101_117,4210160000,42101038800,2430,4,5,0,5,1.12,5.6,0,5.6,1,1,1,1,9000,0,2,2,5,7,6/17/2013,1,,0,0,2,2,2,1,1
5676,617471,105.3662001,1,42,42017,017_510,4201749120,42017100809,15824,4,4,4,0,1.15,4.6,4.6,0,2,2,2,2,10,2,1,1,1,8,2/4/2013,1,,0,0,2,1,3,1,1
5677,617491,170.8205935,1,42,42017,017_507,4201754688,42017105003,15216,5,9,9,0,1.15,10.35,10.35,0,3,2,2,2,12,2,1,2,1,10,2/4/2013,1,,0,0,2,1,3,1,1
5678,617506,164.7510306,1,34,34007,007_803,3400714260,34007604200,22414,3,4,4,0,1.17,4.68,4.68,0,1,1,1,1,6,1,2,2,2,5,2/7/2013,4,,0,1,2,1,1,1,1
5679,617544,199.7312102,1,42,42091,091_412,4209112968,42091202602,12239,4,11,8,3,1.12,12.32,8.96,3.36,4,2,2,2,30,4,1,2,1,7,2/6/2013,3,,0,0,2,1,3,1,1
5680,617556,319.174885,1,34,34007,007_801,3400710000,34007601700,22005,4,3,0,3,1.13,3.39,0,3.39,2,1,0,0,,2,2,2,5,99,2/4/2013,1,,0,1,2,1,3,1,1
5681,617575,256.977892,1,42,42045,045_205,4204553104,42045410800,4819,4,8,7,1,1.12,8.96,7.84,1.12,3,2,2,2,15,1,1,2,1,7,2/7/2013,4,,0,0,2,1,3,1,1
5682,617647,97.91940843,1,42,42091,091_401,4209144976,42091204400,10011,4,9,9,0,1.15,10.35,10.35,0,3,2,2,2,60,3,1,2,1,8,2/4/2013,1,,0,0,2,1,3,1,1
5683,617741,107.7989618,1,42,42091,091_401,4209144976,42091204500,10004,4,6,6,0,1.15,6.9,6.9,0,4,2,3,2,5,4,2,2,1,10,2/8/2013,5,,0,0,2,1,3,1,1
5684,617753,161.4163673,1,42,42091,091_409,4209150640,42091200602,11623,4,6,6,0,1.17,7.02,7.02,0,2,1,2,2,5,1,1,2,1,4,4/10/2013,3,,0,0,2,1,3,1,1
5685,617816,58.59809668,1,34,34005,005_702,3400547880,34005700504,20250,4,4,4,0,1.13,4.52,4.52,0,2,0,2,2,10,0,1,1,1,99,2/5/2013,2,,0,0,2,1,3,1,1
5686,617828,98.84514124,1,34,34015,015_901,3401582120,34015501002,24038,4,7,6,1,1.17,8.19,7.02,1.17,1,0,1,1,30,0,2,2,5,5,2/12/2013,2,,0,1,2,1,3,1,1
5687,617897,324.4698324,1,42,42101,101_112,4210160000,42101004001,819,3,6,1,5,1.17,7.02,1.17,5.85,1,1,0,0,,1,2,1,2,2,6/21/2013,5,,0,1,2,2,2,1,1
5688,618026,235.3586275,1,42,42045,045_206,4204563264,42045409701,5043,4,5,5,0,1.17,5.85,5.85,0,3,1,2,2,4,1,1,2,1,4,2/6/2013,3,,0,0,2,1,2,1,1
5689,618108,382.2062981,1,34,34007,007_802,3400776220,34007607503,22254,4,26,26,0,1.12,29.12,29.12,0,5,1,3,3,20,3,1,2,1,6,2/12/2013,2,,0,0,2,1,2,1,1
5690,618341,712.9122977,1,42,42101,101_112,4210160000,42101002802,836,3,8,4,4,1.17,9.36,4.68,4.68,3,2,1,1,32,0,2,2,1,2,2/6/2013,3,,0,1,2,1,1,1,1
5691,618369,232.8409201,1,34,34005,005_701,3400508950,34005701104,20017,4,0,0,0,1.17,0,0,0,2,0,1,1,1000,0,1,2,2,2,2/8/2013,5,,0,0,2,1,3,1,1
5692,618381,137.8666142,1,42,42101,101_117,4210160000,42101038500,2437,4,6,6,0,1.15,6.9,6.9,0,4,0,4,3,10,4,1,2,1,10,2/5/2013,2,,0,0,2,1,2,1,1
5693,618424,88.48774208,1,34,34015,015_904,3401526340,34015501406,24606,4,0,0,0,1.12,0,0,0,2,0,2,2,10,0,1,2,1,7,2/8/2013,5,,0,1,2,1,3,1,1
5694,618441,156.9272881,1,42,42101,101_104,4210160000,42101034900,3029,4,5,5,0,1.17,5.85,5.85,0,2,1,1,1,4,1,2,2,2,4,2/7/2013,4,,0,0,2,1,2,1,1
5695,618487,110.9884837,1,34,34007,007_805,3400781740,34007609203,22838,5,2,2,0,1.13,2.26,2.26,0,1,1,2,2,9000,0,1,2,1,99,2/4/2013,1,,0,0,2,1,2,1,1
5696,618495,153.8764082,1,42,42017,017_511,4201725112,42017105807,16009,4,11,11,0,1.12,12.32,12.32,0,4,2,3,3,15,2,1,2,2,6,2/8/2013,5,,0,1,2,1,2,1,1
5697,618626,158.048965,1,34,34007,007_802,3400712280,34007603400,22220,4,4,3,1,1.17,4.68,3.51,1.17,2,1,1,1,6,1,1,1,1,5,2/5/2013,2,,0,0,2,1,1,1,1
5698,618673,134.643352,1,42,42091,091_403,4209186496,42091206802,10444,5,27,27,0,1.15,31.05,31.05,0,5,2,2,2,3,3,1,2,1,8,2/7/2013,4,,0,0,2,1,2,1,1
5699,618819,121.2911599,1,34,34007,007_802,3400776220,34007607506,22252,4,8,4,4,1.12,8.96,4.48,4.48,1,1,1,1,10,2,1,2,2,6,2/4/2013,1,,0,0,2,1,3,1,1
5700,618857,134.571967,1,34,34021,021_601,3402174000,34021000900,18015,1,6,6,0,1.12,6.72,6.72,0,1,1,1,1,150,1,2,2,2,7,2/11/2013,1,,0,1,2,1,3,1,1
5701,618927,649.1013091,1,42,42017,017_512,4201708768,42017100303,16212,4,14,14,0,1.17,16.38,16.38,0,7,1,2,1,15,4,2,2,2,2,6/21/2013,5,,0,0,2,2,2,1,1
5702,618983,199.7312102,1,42,42091,091_413,4209184624,42091203103,12424,4,24,18,6,1.12,26.88,20.16,6.72,4,2,2,2,10,0,1,2,1,7,2/7/2013,4,,0,0,2,1,2,1,1
5703,619002,199.7312102,1,42,42091,091_409,4209155512,42091201100,11633,4,25,25,0,1.12,28,28,0,4,2,2,2,25,3,1,2,1,7,2/14/2013,4,,0,1,2,1,3,1,1
5704,619053,130.0433749,1,42,42029,029_311,4202977344,42029300109,8017,4,12,12,0,1.15,13.8,13.8,0,4,2,3,2,3,4,1,2,1,10,4/9/2013,2,,0,0,2,1,3,1,1
5705,619085,60.42230323,1,42,42017,017_510,4201749120,42017100804,15808,4,12,12,0,1.13,13.56,13.56,0,2,0,2,2,2,0,1,2,1,99,2/4/2013,1,,0,0,2,1,3,1,1
5706,619122,352.9486608,1,42,42101,101_106,4210160000,42101011800,2207,3,12,12,0,1.12,13.44,13.44,0,3,2,2,2,3,0,2,1,2,7,2/7/2013,4,,0,0,2,1,2,1,1
5707,619215,165.4130024,1,42,42091,091_406,4209162416,42091208903,11024,4,4,4,0,1.17,4.68,4.68,0,2,1,2,2,6,0,1,2,1,2,2/4/2013,1,,0,0,2,1,3,1,1
5708,619321,238.5575067,1,34,34015,015_906,3401524840,34015501703,25007,5,22,22,0,1.12,24.64,24.64,0,4,2,3,3,2,0,2,2,1,7,2/5/2013,2,,0,0,2,1,2,1,1
5709,619369,154.9537292,1,42,42101,101_103,4210160000,42101013602,142,3,2,0,2,1.17,2.34,0,2.34,2,2,0,0,,3,2,1,1,5,2/8/2013,5,,0,1,2,1,3,1,1
5710,619379,291.1077798,1,42,42029,029_308,4202910824,42029304201,7404,4,3,3,0,1.12,3.36,3.36,0,2,2,2,2,100,0,2,2,2,6,8/9/2013,5,,0,0,2,2,2,1,1
5711,619387,56.11159083,1,34,34015,015_904,3401526340,34015501406,24606,4,0,0,0,1.17,0,0,0,1,0,2,2,5,0,2,2,1,5,2/4/2013,1,,0,1,2,1,1,1,1
5712,619440,64.97469235,1,42,42029,029_306,4202984104,42029302902,7055,5,6,6,0,1.17,7.02,7.02,0,2,0,2,2,10,2,2,1,1,5,2/4/2013,1,,0,0,2,1,3,1,1
5713,619461,141.9816233,1,34,34007,007_802,3400712280,34007603507,22206,4,8,8,0,1.12,8.96,8.96,0,2,2,3,3,4,1,1,2,1,7,4/18/2013,4,,0,0,2,1,2,1,1
5714,619476,121.7715651,1,42,42091,091_401,4209144976,42091205100,10026,3,5,4,1,1.13,5.65,4.52,1.13,3,2,3,3,15,14,1,2,1,99,2/4/2013,1,,0,1,2,1,3,1,1
5715,619485,181.5045679,1,42,42091,091_406,4209162416,42091208905,11034,4,4,4,0,1.17,4.68,4.68,0,1,0,0,0,,1,2,2,2,3,2/6/2013,3,,0,1,2,1,3,1,1
5716,619564,125.6443127,1,42,42017,017_505,4201709816,42017104502,14802,5,6,6,0,1.17,7.02,7.02,0,2,0,1,1,30,0,1,2,1,3,2/5/2013,2,,0,0,2,1,3,1,1
5717,619591,694.7607622,1,42,42017,017_504,4201781048,42017101808,14629,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,9000,1,1,2,4,5,6/26/2013,3,,0,0,2,2,3,1,1
5718,619605,228.4384878,1,42,42101,101_110,4210160000,42101007900,1021,3,10,0,10,1.17,11.7,0,11.7,1,0,0,0,,0,2,1,2,2,2/5/2013,2,,0,1,2,1,2,1,1
5719,619733,310.0111975,1,42,42017,017_509,4201705616,42017100211,15628,4,3,3,0,1.17,3.51,3.51,0,1,1,1,1,30,1,1,2,3,1,2/4/2013,1,,0,1,2,1,2,1,1
5720,619749,189.2004717,1,42,42017,017_511,4201777744,42017105900,16046,4,2,0,2,1.17,2.34,0,2.34,1,0,0,0,,0,2,2,5,2,2/8/2013,5,,0,0,2,1,2,1,1
5721,619753,69.5414303,1,42,42029,029_310,4202912744,42029302000,7801,5,8,8,0,1.15,9.2,9.2,0,2,1,2,2,120,0,1,2,1,9,2/6/2013,3,,0,0,2,1,3,1,1
5723,619850,119.452583,1,42,42045,045_205,4204549136,42045407202,4813,4,4,4,0,1.17,4.68,4.68,0,2,1,2,2,12,0,2,2,1,5,2/5/2013,2,,0,0,2,1,3,1,1
5724,619904,661.246316,1,42,42091,091_409,4209133120,42091200707,11611,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,9000,0,1,2,5,1,7/11/2013,4,,0,0,2,2,2,1,1
5725,619909,306.4186892,1,42,42101,101_118,4210160000,42101030700,2810,3,8,8,0,1.12,8.96,8.96,0,3,1,3,3,30,1,1,2,1,6,2/5/2013,2,,0,0,2,1,3,1,1
5726,619964,104.0807432,1,42,42091,091_405,4209171016,42091206704,10815,5,0,0,0,1.12,0,0,0,2,2,2,2,20,0,1,2,1,7,2/4/2013,1,,0,0,2,1,2,1,1
5727,619986,117.522016,1,42,42101,101_113,4210160000,42101035500,3404,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,2,4,2/8/2013,5,,0,0,2,1,1,1,1
5728,620050,482.4406172,1,42,42101,101_103,4210160000,42101000700,62,1,7,0,7,1.17,8.19,0,8.19,1,0,0,0,,1,2,1,5,1,4/5/2013,5,,0,1,2,2,2,1,1
5729,620059,120.2761666,1,42,42091,091_406,4209162416,42091208905,11034,4,1,1,0,1.17,1.17,1.17,0,3,0,3,3,10,2,2,2,1,4,4/12/2013,5,,0,1,2,1,3,1,1
5730,620091,110.5243081,1,42,42091,091_410,4209135808,42091200507,11809,4,6,6,0,1.15,6.9,6.9,0,3,2,2,2,15,2,1,2,1,9,2/8/2013,5,,0,0,2,1,2,1,1
5731,620106,111.8573428,1,42,42101,101_117,4210160000,42101025500,2432,4,8,8,0,1.17,9.36,9.36,0,1,0,1,1,5,0,1,2,2,5,2/5/2013,2,,0,0,2,1,3,1,1
5732,620195,167.1296843,1,34,34021,021_601,3402174000,34021000500,18009,3,4,4,0,1.12,4.48,4.48,0,1,1,1,1,20,0,2,1,2,6,2/6/2013,3,,0,1,2,1,3,1,1
5733,620225,291.1077798,1,42,42029,029_311,4202977344,42029300106,8023,4,5,5,0,1.12,5.6,5.6,0,2,2,2,2,9000,2,1,2,2,7,7/31/2013,3,,0,1,2,2,2,1,1
5734,620396,62.32999148,1,42,42029,029_313,4202954936,42029301402,8425,5,8,8,0,1.15,9.2,9.2,0,2,1,3,3,3,0,2,2,1,8,2/6/2013,3,,0,0,2,1,3,1,1
5735,620454,94.87074943,1,34,34021,021_602,3402129310,34021002701,18225,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,1,2,2/5/2013,2,,0,0,2,1,3,1,1
5736,620534,179.852609,1,34,34015,015_904,3401559070,34015501302,24615,4,2,2,0,1.17,2.34,2.34,0,1,0,0,0,,0,2,2,3,3,2/4/2013,1,,0,1,2,1,1,1,1
5737,620574,148.9857087,1,42,42029,029_306,4202920824,42029303902,7004,5,2,2,0,1.17,2.34,2.34,0,1,0,1,1,3,0,2,2,2,2,2/8/2013,5,,0,0,2,1,3,1,1
5738,620610,361.0949496,1,34,34021,021_603,3402119780,34021004405,18401,5,4,4,0,1.17,4.68,4.68,0,3,2,1,1,3,0,1,2,1,5,2/8/2013,5,,0,0,2,1,3,1,1
5739,620710,353.5127695,1,42,42045,045_206,4204533144,42045409100,5011,4,10,7,3,1.17,11.7,8.19,3.51,3,3,2,2,7,0,2,1,2,3,2/4/2013,1,,0,0,2,1,3,1,1
5740,620735,78.3270837,1,42,42017,017_507,4201779296,42017101506,15228,4,0,0,0,1.13,0,0,0,3,0,2,2,32,0,1,1,1,99,2/7/2013,4,,0,0,2,1,3,1,1
5741,620765,69.88592262,1,42,42101,101_103,4210160000,42101001300,9,3,2,0,2,1.13,2.26,0,2.26,1,1,1,0,,0,1,2,2,99,2/7/2013,4,,0,0,2,1,3,1,1
5742,620775,254.6179182,1,42,42101,101_117,4210160000,42101023800,2411,3,7,6,1,1.12,7.84,6.72,1.12,3,3,1,1,6,2,2,1,1,6,2/7/2013,4,,0,0,2,1,3,1,1
5743,620860,148.6576354,1,42,42045,045_201,4204544888,42045406700,4038,4,4,4,0,1.17,4.68,4.68,0,1,0,1,1,500,0,2,2,5,2,2/7/2013,4,,0,0,2,1,2,1,1
5744,620952,72.59781849,1,42,42017,017_502,4201720480,42017106600,14204,6,2,2,0,1.15,2.3,2.3,0,2,2,3,2,10,5,1,1,1,10,2/6/2013,3,,0,0,2,1,3,1,1
5745,621027,280.8026679,1,42,42045,045_202,4204573032,42045407803,4240,4,13,10,3,1.13,14.69,11.3,3.39,5,3,2,2,20,0,2,1,1,99,2/7/2013,4,,0,0,2,1,3,1,1
5746,621127,114.389433,1,42,42091,091_403,4209121600,42091203303,10402,4,7,7,0,1.13,7.91,7.91,0,2,2,2,2,5,1,1,2,1,99,2/13/2013,3,,0,0,2,1,3,1,1
5749,621326,904.6274917,1,34,34005,005_701,3400555800,34005700103,20071,4,10,2,8,1.17,11.7,2.34,9.36,1,1,1,1,9000,0,2,2,4,3,7/8/2013,1,,0,1,2,2,2,1,1
5750,621440,68.44630683,1,42,42101,101_103,4210160000,42101000803,48,1,5,0,5,1.15,5.75,0,5.75,2,1,1,1,100,0,1,1,5,8,2/4/2013,1,,0,1,2,1,3,1,1
5751,621467,668.6753665,1,42,42101,101_111,4210160000,42101009300,1214,3,2,0,2,1.17,2.34,0,2.34,4,0,0,0,,0,2,2,2,1,2/6/2013,3,,0,1,2,1,3,1,1
5752,621495,174.5328348,1,34,34007,007_804,3400726760,34007608206,22630,4,5,5,0,1.17,5.85,5.85,0,2,1,2,2,2,0,2,2,1,5,2/5/2013,2,,0,0,2,1,2,1,1
5753,621512,121.3732372,1,42,42017,017_502,4201773016,42017103400,14214,6,12,12,0,1.13,13.56,13.56,0,2,1,5,5,20,2,2,2,1,99,2/5/2013,2,,0,0,2,1,2,1,1
5754,621597,309.8083981,1,34,34007,007_804,3400726760,34007608403,22608,4,7,7,0,1.12,7.84,7.84,0,4,3,3,3,15,2,1,2,1,7,2/7/2013,4,,0,0,2,1,2,1,1
5755,621762,61.89685035,1,34,34021,021_605,3402139510,34021003302,18832,5,3,3,0,1.13,3.39,3.39,0,1,1,1,1,6,2,1,2,1,99,2/8/2013,5,,0,0,2,1,3,1,1
5756,621807,129.9918898,1,42,42101,101_116,4210160000,42101034701,3604,4,7,7,0,1.13,7.91,7.91,0,2,1,1,1,9000,0,2,2,2,99,7/26/2013,5,,0,0,2,2,3,1,1
5757,621818,90.70733816,1,34,34005,005_702,3400547880,34005700504,20250,4,8,8,0,1.13,9.04,9.04,0,1,0,1,1,7,0,1,1,1,99,2/5/2013,2,,0,0,2,1,3,1,1
5758,621823,144.7736311,1,42,42029,029_304,4202906544,42029303100,6601,5,24,24,0,1.15,27.6,27.6,0,7,1,2,2,10,5,1,2,1,8,2/7/2013,4,,0,0,2,1,3,1,1
5759,621846,97.73604697,1,42,42091,091_411,4209184888,42091203208,12027,4,0,0,0,1.17,0,0,0,1,0,1,1,9000,0,1,2,2,3,2/8/2013,5,,0,0,2,1,2,1,1
5760,621854,374.5286473,1,42,42101,101_112,4210160000,42101003002,839,3,12,0,12,1.17,14.04,0,14.04,1,0,1,1,9000,2,1,2,3,3,7/26/2013,5,,0,1,2,2,2,1,1
5761,621947,197.7459677,1,42,42091,091_412,4209173088,42091210500,12249,4,8,8,0,1.17,9.36,9.36,0,3,2,2,2,30,1,1,1,1,5,2/5/2013,2,,0,0,2,1,1,1,1
5762,622037,159.8994346,1,42,42091,091_411,4209179008,42091201408,12021,4,17,15,2,1.12,19.04,16.8,2.24,5,2,3,3,3,5,1,2,1,7,2/7/2013,4,,0,0,2,1,2,1,1
5763,622040,317.9730521,1,42,42101,101_103,4210160000,42101000100,105,1,2,0,2,1.17,2.34,0,2.34,1,0,0,0,,0,2,2,1,1,4/9/2013,2,,0,0,2,1,3,1,1
5764,622108,104.0669146,1,42,42045,045_202,4204575648,42045407600,4250,4,4,4,0,1.12,4.48,4.48,0,1,0,1,1,9000,0,1,2,5,6,2/6/2013,3,,0,0,2,1,3,1,1
5765,622128,269.9617075,1,42,42101,101_117,4210160000,42101025500,2432,4,9,7,2,1.12,10.08,7.84,2.24,2,2,1,1,2,2,1,1,2,6,8/9/2013,5,,0,0,2,2,2,1,1
5766,622132,366.7475509,1,34,34007,007_804,3400726760,34007608302,22629,4,3,3,0,1.17,3.51,3.51,0,1,1,1,1,100,0,1,2,1,5,8/5/2013,1,,0,0,2,2,2,1,1
